basis_order,basis_field_order,ω,R,particle_radius,c_particle,ρ_particle,separation_ratio,volume_fraction,μ,σ,nb_iterations,μeff,μeff0
10,4,0.455,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.15391722818470302 + 0.21498088534826618im,-0.12171444069128463 + 0.18736616249463045im,-0.15145648672977896 + 0.22414210253157293im,-0.11284003097986677 + 0.16872192486684728im,-0.12669506668574695 + 0.20796148176373716im","0.07596268059871984 + 0.08914430269636126im,0.04326516313673669 + 0.06865468059982086im,0.043128678079967064 + 0.05123972009152926im,0.03150676453556105 + 0.04319434876338772im,0.026287259850773254 + 0.03126909768961646im","200,200,200,200,200","-0.14290538351551657 + 0.21594684405321704im,-0.11537760835842295 + 0.18847259304009828im,-0.14196566896982626 + 0.22113013731146483im,-0.10565267314627136 + 0.1665682002422646im,-0.11718436067357973 + 0.20417081318054645im","-0.0650224755618842 - 0.19261823821051913im,-0.05936882689170318 - 0.18487830592557108im,-0.05975930357829928 - 0.18340011922612362im,-0.05938892885745365 - 0.18486610202357015im,-0.044958086773608 - 0.15617132315081506im"
10,4,0.47,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.16059865154183817 + 0.2197612103263259im,-0.12968713678635063 + 0.18255862301911574im,-0.1594152628804818 + 0.23128423139012994im,-0.12203641416241191 + 0.16968777195322787im,-0.12454614743486386 + 0.19804083069820066im","0.07469905712212908 + 0.09430908206637441im,0.05698324401440342 + 0.0776756148093367im,0.04347915808655006 + 0.05441894374717541im,0.03281732572610961 + 0.04735878446672965im,0.029394926457475618 + 0.03420626924130923im","200,200,200,200,200","-0.15582964476693892 + 0.2281672206540099im,-0.12059737077124207 + 0.18114378538730366im,-0.1502160466923489 + 0.22772622387820143im,-0.11845017640035158 + 0.17288668007259536im,-0.11830535995685366 + 0.19631236947224276im","-0.06595160028439194 - 0.19123972351979254im,-0.0665343908581063 - 0.19444244209197956im,-0.060680212780485826 - 0.1824248329371659im,-0.06588837712964897 - 0.1928095745713431im,-0.049213380834977595 - 0.1628216478055325im"
10,4,0.485,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.1778581728091249 + 0.23927894929804686im,-0.14439958721308926 + 0.18297761365537188im,-0.16980252054336656 + 0.22771349460631782im,-0.14880433729646836 + 0.19081867594718546im,-0.13267222030109294 + 0.1925469228697975im","0.06975831341705555 + 0.08566557817038303im,0.05698541338767148 + 0.0768294532838992im,0.045485775131599 + 0.05477931272714363im,0.03697783238557089 + 0.04470527413702284im,0.03256795941280945 + 0.03927677088560334im","200,200,200,200,200","-0.16236804132885213 + 0.23236561913107598im,-0.13112034492929642 + 0.18106546795524855im,-0.15286148218549098 + 0.22623155217286295im,-0.13457194291867133 + 0.18527388872682096im,-0.1199053283821241 + 0.18647809166756688im","-0.06672401771079059 - 0.18990582880994109im,-0.07343440154009069 - 0.20233964730685908im,-0.06223444452171166 - 0.18280206955453895im,-0.07076860284421338 - 0.19723749418656333im,-0.05489870510455628 - 0.1714859324339778im"
10,4,0.5,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.17263001566209626 + 0.22066586354276022im,-0.158210828285874 + 0.185589834319556im,-0.16404305679628595 + 0.21765501847796304im,-0.1577711406415488 + 0.19885431540295329im,-0.12916674475558185 + 0.1738394571201748im","0.07691677542600858 + 0.0910509941857255im,0.06284309461654482 + 0.08152497155133168im,0.05059690744624587 + 0.05727987651850719im,0.036677251779826184 + 0.04408677003540408im,0.03651746493220255 + 0.04357475648664564im","200,200,200,200,200","-0.16328505033977234 + 0.22857890435442751im,-0.14640421152631847 + 0.18852794277426244im,-0.1520378482809781 + 0.21817215423070238im,-0.15186471788340805 + 0.20037218528306522im,-0.12389419885240126 + 0.1777976310092586im","-0.06866675860255797 - 0.19076132434681717im,-0.07946770375496985 - 0.20796495858573688im,-0.06544696514095155 - 0.18607067106994185im,-0.0740226285373722 - 0.19876455606657314im,-0.0619659632226742 - 0.18154388169192656im"
10,4,0.515,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.16550000763430966 + 0.21245830697673523im,-0.1765112444076366 + 0.20442659851735975im,-0.15398380460016475 + 0.20074182720672362im,-0.1736971144154427 + 0.21229007787617515im,-0.13887598103254276 + 0.16924429876433233im","0.07362387791157926 + 0.0928138132898915im,0.06997676725817907 + 0.07884840779535358im,0.04445626791428353 + 0.05456249710936503im,0.040398987605084355 + 0.04362594673037056im,0.034625962874331666 + 0.04091385328464121im","400,400,200,200,200","-0.1616610358690689 + 0.21915489918968842im,-0.16463012022436385 + 0.2014161091824781im,-0.15112161502288637 + 0.2068236615457506im,-0.16766773311183977 + 0.21445669799713613im,-0.13171730698710413 + 0.17341185971005804im","-0.07209438836921742 - 0.19397785337751136im,-0.08357136740701727 - 0.21019619388491428im,-0.07028406950904459 - 0.1916650931426683im,-0.07548748027459169 - 0.19757018902569337im,-0.06949298950206238 - 0.19102012401819862im"
10,4,0.53,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.17092938892388979 + 0.20985808799002406im,-0.19042585481113936 + 0.21546174933337073im,-0.16080492482045516 + 0.19311968807458307im,-0.1856875364079857 + 0.2235704670456202im,-0.1508873016404108 + 0.17454120331168585im","0.07434915547487941 + 0.09017790126365742im,0.06811098972402405 + 0.07416316991802381im,0.04467616040774505 + 0.05844794224045571im,0.04236601063891281 + 0.047625796450548846im,0.03628586738411592 + 0.04182455167896432im","400,200,200,200,200","-0.16026323368194875 + 0.20662072798198244im,-0.181685104333662 + 0.21479881213362412im,-0.15240306510459037 + 0.19512643102964417im,-0.17855129779744178 + 0.22340678583078652im,-0.14318009382146712 + 0.1744243720516708im","-0.07681963922219369 - 0.1987898337302386im,-0.08518555491224253 - 0.20877421662020362im,-0.07618098470433267 - 0.1981661408497177im,-0.07551711545864997 - 0.1944835196777941im,-0.07622306452328541 - 0.197979455043788im"
10,4,0.545,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.16516692046586948 + 0.18855798488928457im,-0.2009480410435169 + 0.2206643056913714im,-0.1670795525578611 + 0.1813641018603277im,-0.190894493096596 + 0.22068608400897965im,-0.16545363135599714 + 0.1787115253960447im","0.08033226414840704 + 0.08888051498199638im,0.06773127697040358 + 0.07251373761439357im,0.04931751131165611 + 0.05914766549673499im,0.044934116728933306 + 0.04573149730813703im,0.04059998202465175 + 0.0437252251627903im","400,200,200,200,200","-0.16237454636514256 + 0.19517580562173506im,-0.19446982155285628 + 0.22491928039198675im,-0.1581406927001962 + 0.1869544276569121im,-0.18383105851496595 + 0.2258656031865713im,-0.15785232906729518 + 0.18111434222349643im","-0.08374712938030901 - 0.20615400382762145im,-0.08628603205165428 - 0.2069430528993021im,-0.08371724583068534 - 0.20616469652883843im,-0.07640941907503078 - 0.193152762360207im,-0.08251765520453322 - 0.2034573171087654im"
10,4,0.56,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.17868085169379452 + 0.19410677289806005im,-0.20687767330581905 + 0.22586738334113576im,-0.17790082539796434 + 0.17881100300006175im,-0.19454421944063235 + 0.21533557495288808im,-0.18231259011658524 + 0.18784205581058622im","0.07905474606247177 + 0.08975108092179289im,0.07058163894368064 + 0.07000430365318334im,0.04965207956512015 + 0.06227776897224274im,0.05164689337594232 + 0.04521315705911889im,0.03807366175532845 + 0.04520675179429808im","400,200,200,200,200","-0.16957584921322993 + 0.1881960261814893im,-0.2010807232574141 + 0.22914881280718713im,-0.1688536474038011 + 0.18466019985996524im,-0.18446146017561146 + 0.22181376069750472im,-0.174005668896655 + 0.19162491656096325im","-0.09147338259853048 - 0.21356019182508232im,-0.0870625699994732 - 0.20507191352326623im,-0.09134876450004394 - 0.2131646075852864im,-0.07841485160336206 - 0.19378469548726115im,-0.08717685897858314 - 0.20607442733095427im"
10,4,0.575,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.19118765714616065 + 0.1863633002094714im,-0.20537414940305637 + 0.22491940714408806im,-0.1911677026982438 + 0.18549608412864851im,-0.18766182211746965 + 0.2125115828836637im,-0.19231129727312543 + 0.20055988627879218im","0.08491797713852886 + 0.09912178487285435im,0.062090199533226996 + 0.07309314697049721im,0.057953770905072845 + 0.06027910635352038im,0.046922890341950615 + 0.04855590650972495im,0.03996282415785776 + 0.045225246137105456im","600,200,200,200,200","-0.18182342814443295 + 0.18751156779040595im,-0.20197042553436545 + 0.22670855486573385im,-0.1835611150671078 + 0.18858926040789256im,-0.1828576587198555 + 0.21267740656001122im,-0.18915776862319236 + 0.20293565091705093im","-0.09842063675040282 - 0.21886631557502748im,-0.08808189093605723 - 0.2039049904698133im,-0.09752479753994912 - 0.21730106952093217im,-0.08172509033161315 - 0.1963260883419292im,-0.08954237503871215 - 0.20543342032586331im"
10,4,0.59,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.20160539210916828 + 0.1846859407925032im,-0.21165268903642104 + 0.21414545433019458im,-0.19981321158787452 + 0.1854207865500811im,-0.19445190567011994 + 0.20253147141067504im,-0.20587110998160463 + 0.20477285840446524im","0.08697395272060024 + 0.09876370939528226im,0.07653560694620233 + 0.07435403537571258im,0.05685055442763395 + 0.06208930911104841im,0.04644153033423613 + 0.04978432156795807im,0.043076009853259566 + 0.048400811036582746im","600,400,200,200,200","-0.19746497855734402 + 0.19270921543104647im,-0.19955506406921683 + 0.21849724491961864im,-0.1999282291207305 + 0.19693295668651986im,-0.18189505429651381 + 0.20095616385283005im,-0.20084578241269369 + 0.21195697323372625im","-0.10326320132396355 - 0.22078888268753732im,-0.08999424766957545 - 0.2041041272490909im,-0.10117601669190064 - 0.21774699582470017im,-0.08630313614236154 - 0.20028077574680717im,-0.08979852400843544 - 0.20220482868318088im"
10,4,0.605,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.2138014951996993 + 0.18991659423548987im,-0.20750943320913995 + 0.20282297717897937im,-0.22495656110121384 + 0.2022249894141864im,-0.19192254547760604 + 0.18724520526652316im,-0.2088497027124505 + 0.21304518148915996im","0.08532577960230395 + 0.09640308347110914im,0.07151889175118084 + 0.06886881422793345im,0.05948053103908699 + 0.054909087977000615im,0.05388118895048244 + 0.05059503397615874im,0.045005910390249 + 0.0403894850433527im","400,200,200,200,200","-0.2135775361163368 + 0.2013455101683632im,-0.19707520495861044 + 0.20676210095013642im,-0.2148263874202571 + 0.20651382114685432im,-0.18396258764978157 + 0.18969221090342628im,-0.20760612535896633 + 0.216447697824568im","-0.10780917317506473 - 0.22215364539089844im,-0.09527047127112805 - 0.20865490842031484im,-0.10447115288902156 - 0.21781097063921895im,-0.09379888930183089 - 0.20753897472387944im,-0.09093324189497162 - 0.2006758690071308im"
10,4,0.62,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.22849017385818152 + 0.20200780673892443im,-0.20616803641987802 + 0.19337023662077343im,-0.22978699935356814 + 0.21093338913615195im,-0.19300864141853397 + 0.17876532468872772im,-0.2133997600434374 + 0.20959789888560074im","0.08948108316885652 + 0.0950029264122165im,0.07071966024161026 + 0.07554772111021556im,0.06239970668857696 + 0.0631908379175748im,0.04879868095829781 + 0.05511234276149608im,0.047419141306522215 + 0.04757917540508129im","400,400,200,200,200","-0.22684635899167233 + 0.21003044264608195im,-0.19741656709027236 + 0.19457789734793515im,-0.22542343723240904 + 0.21405041938320907im,-0.190348210849684 + 0.18171581706803813im,-0.20957556118488213 + 0.21542452772806323im","-0.10933906488917901 - 0.2199940040419753im,-0.10135963161664566 - 0.21353765070745603im,-0.10514554146431059 - 0.21495226210297702im,-0.10121859283344395 - 0.21356145281250843im,-0.09155938263700437 - 0.19887765038470412im"
10,4,0.635,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.23914705211495912 + 0.21260583260135937im,-0.20871993677872014 + 0.18057512520452704im,-0.23590704145660868 + 0.21280702687095693im,-0.20500806944861563 + 0.1717631247686804im,-0.21157121796203537 + 0.2020597849445823im","0.08807758771946576 + 0.09526653128637468im,0.0731173211842516 + 0.07710926522587491im,0.058968675333156424 + 0.058536293828101896im,0.05086326961145732 + 0.05684637429003858im,0.045689328557856665 + 0.04343150094925356im","400,400,200,200,200","-0.2360716794281708 + 0.21487541264074486im,-0.20349901760061898 + 0.1843709653090472im,-0.23149917300896444 + 0.21638950617513275im,-0.20214862271760206 + 0.17816214491545748im,-0.20941657844321293 + 0.2085660462887378im","-0.1106090827601247 - 0.21797984976400975im,-0.10945083977128835 - 0.21996448725629233im,-0.10616681295304022 - 0.21303431793344893im,-0.1093735047479184 - 0.21948372575267652im,-0.09433769264785627 - 0.20018904445650157im"
10,4,0.65,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.2390876870927697 + 0.20586197065518924im,-0.21414730907798307 + 0.1771299495921819im,-0.23888390221285868 + 0.2124165193615931im,-0.2142881605745851 + 0.17498015342309403im,-0.21512417198279749 + 0.19610649435232802im","0.08395243629599823 + 0.08636328684013792im,0.06812635117651897 + 0.07574714033007243im,0.05988249583299262 + 0.05835562175319406im,0.05018793367584503 + 0.04937181470444933im,0.04644813495377985 + 0.04464251245293733im","400,400,200,200,200","-0.23875751233976994 + 0.21511044135250174im,-0.2136464918369079 + 0.17918720590050483im,-0.23182038643634983 + 0.21358467602309109im,-0.21620717571301415 + 0.17995383301897258im,-0.2079389552568962 + 0.19818530012992272im","-0.11054599598566653 - 0.2149191487786297im,-0.11653625762211962 - 0.22413513932748724im,-0.10659224719075731 - 0.2108529361519896im,-0.11526709529862736 - 0.2219092733918889im,-0.09800171101888672 - 0.20250088768176697im"
10,4,0.665,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.23505183631379228 + 0.2020085099531009im,-0.22433621615683794 + 0.1772577494670201im,-0.22990183550402143 + 0.20361838950091954im,-0.2323484541986822 + 0.18151754937004616im,-0.20582268434170686 + 0.1818626434962799im","0.08745589898009384 + 0.09007248371797641im,0.07125146947595379 + 0.07686550669317743im,0.06690030899007432 + 0.060358460905347314im,0.05190261669261878 + 0.053734855094856614im,0.046563447600617355 + 0.04977856551202853im","400,400,200,200,200","-0.2362521112006643 + 0.21072028351962477im,-0.2262220589100575 + 0.18009603990055584im,-0.22846909216385025 + 0.20646058384142438im,-0.22989034013481738 + 0.18613258457728019im,-0.20736835466922643 + 0.18693620436524533im","-0.11181312581962698 - 0.2138172570211763im,-0.12297156725435868 - 0.22682706064225674im,-0.10884423134212089 - 0.21108836361309927im,-0.11964027092998954 - 0.22231267987519573im,-0.10386052258912858 - 0.20706389483325907im"
10,4,0.68,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.22738688902916734 + 0.18812800939024324im,-0.24099566052021185 + 0.1835537626996847im,-0.22808266490937282 + 0.19012238400053733im,-0.24094598016670316 + 0.1851077981391998im,-0.2113770559992347 + 0.17161182907578135im","0.08526949942717492 + 0.0902769067564481im,0.0758567790599571 + 0.07745009026381504im,0.05488042759932164 + 0.06699102545106153im,0.05215169536104256 + 0.057974925524226506im,0.051616181704657156 + 0.04978045119305697im","400,400,200,200,200","-0.23119565192491234 + 0.2024764769482528im,-0.23859347197572953 + 0.18589592614925468im,-0.22419886900870178 + 0.19653718099846876im,-0.2404129870482183 + 0.19418304689061955im,-0.20922934801653043 + 0.1773599712554274im","-0.11495123853290871 - 0.2149469462010551im,-0.12772541323162312 - 0.22732323412797892im,-0.11316892844929133 - 0.21358607013903771im,-0.12212054944887081 - 0.22074177921188054im,-0.11125535805071511 - 0.21258947812555576im"
10,4,0.695,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.2364239874616354 + 0.18930482326483591im,-0.25267581494419805 + 0.1881645531560721im,-0.22665206394876605 + 0.17978971828725043im,-0.2518667103874817 + 0.19664432829179668im,-0.22246278173033507 + 0.16786782791081414im","0.08847032207032955 + 0.09900877386333613im,0.07760753664182747 + 0.07875645559562443im,0.055120672135943245 + 0.057057761775349804im,0.0551143384922802 + 0.0534021533867788im,0.054111038119712095 + 0.05180701966650037im","600,400,200,200,200","-0.22871320978468246 + 0.19088840365114448im,-0.2502717142877275 + 0.19241187553211947im,-0.22368352004464978 + 0.18482115347082698im,-0.24795337105901782 + 0.1997438517554748im,-0.2161395208434452 + 0.17040082207199309im","-0.12081956087849163 - 0.21878086923775936im,-0.1312179476102425 - 0.22655268663534886im,-0.12008652336572509 - 0.21841810872588208im,-0.12382148595714679 - 0.2187619082881154im,-0.11994256382821923 - 0.2185245170486736im"
10,4,0.71,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.2335393741697247 + 0.17345148330669716im,-0.25590432432313615 + 0.19406833628116046im,-0.23425882065880327 + 0.17198210067187872im,-0.2516188287449468 + 0.19402913185074955im,-0.22649522149791287 + 0.1642647525350541im","0.0886843969335092 + 0.09541842754938937im,0.07426788264057814 + 0.07754197313112364im,0.0629578023529811 + 0.0660348303838255im,0.055955491085519955 + 0.04927274074613818im,0.049627222017427836 + 0.053658009026768184im","600,400,400,200,200","-0.23023802484875516 + 0.1793114224753253im,-0.25815013825488325 + 0.1974114590664416im,-0.22771005649300818 + 0.17460019925501608im,-0.2510067167236872 + 0.20130963862371487im,-0.22681515490113238 + 0.16773214719485394im","-0.12710028756209693 - 0.222268933127196im,-0.13162488337701114 - 0.22304688899307634im,-0.12702244695928036 - 0.2223052093871676im,-0.12358407483701052 - 0.2153025245843294im,-0.12693685985213315 - 0.22159096941213655im"
10,4,0.725,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.24466371217134053 + 0.17341554328235265im,-0.2554968623855644 + 0.19246833155183768im,-0.23830591636966536 + 0.16987373920735585im,-0.24868637341566063 + 0.18808418296396495im,-0.24116321344843375 + 0.16613070612874253im","0.08949666365263512 + 0.09709480964496717im,0.0743498833642627 + 0.07244840812974812im,0.06162793659625033 + 0.06605839373059663im,0.0590983840004547 + 0.05816123857873352im,0.04817043551275169 + 0.049756410675353226im","600,400,400,200,200","-0.2356146907460474 + 0.17092739635683135im,-0.26037099004725184 + 0.19937940698319756im,-0.2353735940772538 + 0.1685819875228895im,-0.24947121351431864 + 0.19857351234944653im,-0.23864138074480087 + 0.1697435404725133im","-0.13415968415689816 - 0.22563774295581893im,-0.1313015629828368 - 0.21942908935221556im,-0.13415543759591045 - 0.22544817246391036im,-0.12388104160402083 - 0.2129410183320745im,-0.13243877328002354 - 0.22252838960518267im"
10,4,0.74,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.2514820411901454 + 0.16311484408143612im,-0.26443898039623503 + 0.19407937460589672im,-0.2539732292821105 + 0.15793398014967036im,-0.2531920364127711 + 0.18999685527588478im,-0.2533729096398921 + 0.1690221142238667im","0.08788574992423188 + 0.09144489449214022im,0.07715884130750426 + 0.07109768513965063im,0.06626383017076005 + 0.066103838017162im,0.05528547795220547 + 0.0526247414831474im,0.051421591644583126 + 0.05078022451936636im","600,400,400,200,200","-0.24518661789645 + 0.16675168162747514im,-0.25879194052700044 + 0.19651578108537124im,-0.24638825603860356 + 0.16702068484522622im,-0.2463362897468817 + 0.19118003291190183im,-0.25032514314863485 + 0.17441322467415976im","-0.1404931434081202 - 0.22741898694863277im,-0.1310587503229787 - 0.21645492322019855im,-0.1399878076576926 - 0.22654898038207408im,-0.1252997630423899 - 0.2120144405587127im,-0.1355043542015693 - 0.22089611956892563im"
10,4,0.755,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.2604476443415881 + 0.15712857477268774im,-0.26798672600051215 + 0.1932726647279624im,-0.26385255473759595 + 0.1633150868062569im,-0.2564396584956571 + 0.18153364263434738im,-0.2666544667713316 + 0.17505491104368778im","0.08726106728213187 + 0.09730315970174287im,0.07730841452518357 + 0.06946104723820824im,0.06615030368762542 + 0.06436297039850623im,0.05707398469437538 + 0.05105467768893542im,0.06187288476417463 + 0.05721053486292762im","600,400,400,200,200","-0.2566004501087929 + 0.16730615212405142im,-0.25507840872988374 + 0.18942298879514385im,-0.2580503535189821 + 0.16964625793527366im,-0.24359825770228422 + 0.18095933692279637im,-0.2592365638211651 + 0.17990990981040392im","-0.14642379690785376 - 0.22824374151756957im,-0.133189723386863 - 0.2161262849964655im,-0.14501999276115984 - 0.22651755975024063im,-0.12953761994101226 - 0.2138469853699599im,-0.13750117171754997 - 0.218505583558424im"
10,4,0.77,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.26878587507930796 + 0.16606976581339103im,-0.2516441040115017 + 0.17028000064271553im,-0.2682029831159647 + 0.17553388970529518im,-0.24997753975545448 + 0.1648947949808467im,-0.2657132599713307 + 0.1820166335219382im","0.09447157244539099 + 0.094846051674844im,0.07256135738890905 + 0.0758233231305416im,0.061807596108578826 + 0.06903704833259508im,0.058027856466395994 + 0.05680079802925573im,0.056251666268536796 + 0.05196825237358636im","600,400,400,200,200","-0.2671888134862736 + 0.17115343712718004im,-0.2516478797606513 + 0.17935614386343726im,-0.2677109658665695 + 0.17447621422265072im,-0.24315647721449865 + 0.16999109670710533im,-0.26385229224686463 + 0.18385922599247184im","-0.15165539499257452 - 0.22820494785736792im,-0.13843186145498468 - 0.21868504676555311im,-0.14923562583641273 - 0.22573778103675685im,-0.13675817452377123 - 0.21805095122276294im,-0.13929702114154985 - 0.2164502701989774im"
10,4,0.785,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.2781728775170496 + 0.17069203632488875im,-0.2556930766047542 + 0.17042181096256176im,-0.2733759736425767 + 0.17194574470537993im,-0.24940874158806017 + 0.15688809691351882im,-0.2701920574360711 + 0.18230204185317206im","0.09387531026547151 + 0.09720645202996932im,0.07495746076145493 + 0.07634803047789172im,0.06617053393909869 + 0.06383515632177396im,0.056415271209369726 + 0.055865053529549055im,0.049093503968733125 + 0.05423386080374284im","600,400,400,200,200","-0.2745229472889208 + 0.17637713646698686im,-0.25051573688417006 + 0.1688139905118637im,-0.27333931975281167 + 0.17943801926688036im,-0.24595942865099882 + 0.16094072882568947im,-0.2639695310378334 + 0.1848458314585255im","-0.15290710110422456 - 0.22488715577111845im,-0.14380688541442374 - 0.22076465946488794im,-0.14971686999353523 - 0.22203628535723102im,-0.14351522076923975 - 0.22085743804476876im,-0.13888210306947069 - 0.21296940930501387im"
10,4,0.8,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.2880954889059159 + 0.18092339993255893im,-0.25360918980971786 + 0.15481186442561135im,-0.2695899068366621 + 0.1802940464016542im,-0.2502520016542167 + 0.1486190208040325im,-0.25914422558196665 + 0.17955314522923735im","0.0913587612246854 + 0.10237791871182204im,0.0707409129485359 + 0.07851767998417983im,0.05930739513783835 + 0.061334195225763985im,0.05598942803072876 + 0.058302388561155306im,0.04430685504527692 + 0.05270998040289558im","600,400,200,400,200","-0.27908449287116666 + 0.17919467771356806im,-0.2545649498665704 + 0.15897446276931634im,-0.27605039782989366 + 0.1809867895279527im,-0.25369432252619156 + 0.15445811061278195im,-0.26247541298147786 + 0.1808256670776287im","-0.15383498965594303 - 0.22187001572336573im,-0.15143633084947505 - 0.22402892960408968im,-0.15033362973012096 - 0.21910554474729366im,-0.151523636330794 - 0.2238517332294966im,-0.14020314657994024 - 0.21163596072107807im"
10,4,0.815,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.28073302426693814 + 0.17730475771486817im,-0.26223840121501474 + 0.15177504639734107im,-0.27641873113987275 + 0.17580048148995422im,-0.262258319534047 + 0.15178074703794447im,-0.26063618474052846 + 0.17143252218021754im","0.08986636946783788 + 0.08913553141229227im,0.07613359978177205 + 0.07419899716746207im,0.06459494973707232 + 0.06106806472152963im,0.05803517824119956 + 0.06156077715544115im,0.05430280434348592 + 0.054996898319181885im","400,400,400,400,200","-0.27922212606003705 + 0.17880746136764733im,-0.26194184344728005 + 0.15255628279827946im,-0.274832855890378 + 0.1787924006256274im,-0.26348517278362626 + 0.15213471374778675im,-0.25972300852441094 + 0.17309913687498382im","-0.15351184820146058 - 0.21847943789645885im,-0.1584424881184959 - 0.22577501111312442im,-0.15028046239897624 - 0.21624351538168915im,-0.1578538861704743 - 0.2245696791947379im,-0.14231614911537227 - 0.21125148284981302im"
10,4,0.83,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.27635267209686615 + 0.17245181421196498im,-0.2707237997224986 + 0.151237290244871im,-0.2732384588175191 + 0.17365139795080925im,-0.27080132122287937 + 0.1483576393809683im,-0.26025440780220793 + 0.15993092844157636im","0.0888084694636112 + 0.0980129198601636im,0.07675896867388393 + 0.07849395477119209im,0.06160215852305391 + 0.06188963448139578im,0.05921123360787045 + 0.062275072627182564im,0.04845211118991922 + 0.05696396876675889im","600,600,400,400,200","-0.27375812553595724 + 0.17665803887077003im,-0.26853032222455697 + 0.15247735463127446im,-0.26892453325936355 + 0.17479795506957604im,-0.27064084029103747 + 0.1556546155768442im,-0.25523921535190297 + 0.16503319702027164im","-0.15389478228924916 - 0.21622417093865826im,-0.16441694746136787 - 0.22591677079992173im,-0.15139459779581915 - 0.21477851476716467im,-0.1623452811733121 - 0.223361009549834im,-0.14631628739404268 - 0.21235042496978476im"
10,4,0.845,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.27049438094442574 + 0.16459175372939386im,-0.2775217048479506 + 0.15158295938933594im,-0.2651481097674188 + 0.16090646390632465im,-0.2793916933720551 + 0.1607896147740241im,-0.25535426649015774 + 0.15764449898903796im","0.08509296423830186 + 0.09488318333093808im,0.07184301769477067 + 0.07305967496849296im,0.06232358886541747 + 0.06153175044240039im,0.05577320681912416 + 0.05413726767679474im,0.04984366499495704 + 0.052305737378921545im","600,400,400,200,200","-0.27064013843711116 + 0.16865712124315146im,-0.27838026320976694 + 0.15378898506662148im,-0.2663262976862463 + 0.16556816155274645im,-0.2792221156751152 + 0.15904127481391642im,-0.25629106390625256 + 0.15452558701571942im","-0.15486023990353764 - 0.21467643004539644im,-0.16742121665911508 - 0.22339162402597004im,-0.15332761822525612 - 0.21402412376904317im,-0.16357432013195614 - 0.2196412784122071im,-0.15104411291688002 - 0.21348762580356317im"
10,4,0.86,20.0,1.0,Inf + 0.0im,Inf,1.001,0.05,"-0.2723953579637955 + 0.15995047918374364im,-0.28440677479906046 + 0.15924290815652506im,-0.2692298639235913 + 0.15225508649337788im,-0.28476694811054826 + 0.16590545475961885im,-0.25991342498834014 + 0.14949612571001825im","0.08572448955953045 + 0.09141115009093888im,0.07355614117997557 + 0.07739336476015221im,0.0657442671413908 + 0.06280701961920217im,0.060238851366503664 + 0.058848296531469474im,0.0505299887292459 + 0.056100850961573655im","600,400,400,200,400","-0.2650904982266802 + 0.16125346031548643im,-0.2822440673308025 + 0.1598695394300448im,-0.26203768141017014 + 0.15775396900116662im,-0.2805812998088243 + 0.16520815754058893im,-0.2566310854252909 + 0.14823770467495298im","-0.15955574428955324 - 0.2159908135485658im,-0.17022022230664083 - 0.220892655600405im,-0.1588981446823292 - 0.21589235263917597im,-0.1648554766873311 - 0.21648280314392496im,-0.15849237011326506 - 0.21611115123768554im"
