basis_order,basis_field_order,ω,R,particle_radius,c_particle,ρ_particle,separation_ratio,volume_fraction,μ,σ,nb_iterations,μeff,μeff0
5,4,0.47,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.5058617546877056 + 0.012492764969477082im,-0.5417552732832881 - 0.05078785329860764im,-0.4929113037150889 + 0.002638394280020127im,-0.5641640941394899 - 0.03702125194441697im,-0.4827393362022659 - 0.06198667628302957im","0.10735638181135408 + 0.11239385499722686im,0.0888471336426076 + 0.09592782198334929im,0.08409820334438753 + 0.08639873693292677im,0.08054806013372995 + 0.08368479759598074im,0.07894893214298726 + 0.08516336462808378im","5000,5000,5000,5000,3000","-0.4874654146381746 + 0.014766434762748793im,-0.5341669919999033 - 0.05654932434120398im,-0.47225490220597827 + 0.0019390587555559707im,-0.5569801723564268 - 0.0317578502886828im,-0.4650097701253857 - 0.06857131523887627im","-0.47504233447567534 + 0.022467922415071805im,-0.5065217721598667 - 0.06459488259674205im,-0.45420363444118156 + 0.012294958578976917im,-0.5353790880495977 - 0.038606768550222804im,-0.4323069892768197 - 0.059982474063708664im"
5,4,0.485,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.49349422197763 - 0.003207358598880099im,-0.5522447683788767 - 0.03977349357393607im,-0.4854318590407571 - 0.019271405326407066im,-0.5603559242800156 - 0.015915972396260837im,-0.4999735104389257 - 0.08042349735045184im","0.10918010531086315 + 0.11418810233367269im,0.08926321545346755 + 0.09371043659140345im,0.08390314817902018 + 0.0890699473548967im,0.07925959758853507 + 0.08410550954434644im,0.07748755840474655 + 0.08587619418251016im","5000,5000,5000,5000,1800","-0.4731287862431275 - 0.006033638856752354im,-0.5459451442137788 - 0.037418449569089324im,-0.46679357517435915 - 0.023872212558453967im,-0.5479871035471088 - 0.008372071895511266im,-0.48936946643663193 - 0.08255673976576015im","-0.4532372813007119 + 0.005721193715060591im,-0.5226707340785602 - 0.046781578570207316im,-0.44101212578782495 - 0.012006285708996218im,-0.5299172508445937 - 0.011857216154928416im,-0.45354847435965107 - 0.07664773601854387im"
5,4,0.5,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.48889691375250366 - 0.02432350823912292im,-0.5515124714574673 - 0.02102549859442712im,-0.49244274709535474 - 0.04232674673396421im,-0.5425128626896342 - 0.002751337723405375im,-0.5222306168998881 - 0.08084496840737068im","0.10495194357729669 + 0.11489418949748091im,0.08624718045150798 + 0.09238664108200745im,0.08195773393049822 + 0.0880664065756676im,0.0779320242499004 + 0.08225078431747539im,0.0790065643551466 + 0.08239312734272762im","5000,5000,5000,5000,1700","-0.4717463274121889 - 0.029989056676586887im,-0.5442951927930272 - 0.016450589326774352im,-0.4746053115297687 - 0.04712121423664252im,-0.5286353985418795 + 0.00580543108939205im,-0.5146754410939332 - 0.08220832583833747im","-0.44316655455942827 - 0.01887476857839023im,-0.5235766790902228 - 0.024608147080204465im,-0.4412567601245832 - 0.03775506839698538im,-0.5099630685739578 + 0.006064462873230501im,-0.47647874186766687 - 0.07956825392829399im"
5,4,0.515,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.49350394168245565 - 0.04113052384619091im,-0.5432927632153834 - 0.007913710480417408im,-0.5019536321769694 - 0.0551697107922505im,-0.5228278368563876 + 0.0012137943269724995im,-0.5383199221420301 - 0.07286266454889256im","0.10519459137556175 + 0.11502414473182779im,0.08519231806937914 + 0.09112822874208781im,0.08077551660333447 + 0.08755378928246045im,0.07946616987898336 + 0.08066124179952476im,0.07778774654626956 + 0.0808271201179649im","5000,5000,3900,5000,1900","-0.4821389972166266 - 0.04962809590260763im,-0.5311826683258798 - 0.0009293794785207146im,-0.49160469051432293 - 0.06152242454179776im,-0.5055299023368188 + 0.007495082761438184im,-0.5341127418674885 - 0.0696991699624498im","-0.4434721134970326 - 0.04590419808767322im,-0.5062183395237024 - 0.014509158870754286im,-0.44868130000111733 - 0.06014718615967804im,-0.4805514878370803 + 0.002281347919194852im,-0.48683444904874323 - 0.07545989706184823im"
5,4,0.53,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.5104644011830336 - 0.053895343306399744im,-0.5265083400383889 - 0.0008312931034725043im,-0.52334551600421 - 0.06010278969103212im,-0.5047694237851379 - 0.006850629713522864im,-0.5515345592697569 - 0.05690284043477163im","0.10283445972536737 + 0.11324767153513814im,0.0847951535745226 + 0.08897964745069331im,0.08093874716931458 + 0.08656938626825213im,0.07756954020097744 + 0.08051912970607297im,0.07590753788031042 + 0.0769606133312012im","5000,5000,3200,5000,2900","-0.49951568642319527 - 0.05964810631578917im,-0.5119093074965283 + 0.00437243248089994im,-0.51137200765155 - 0.06413007253334828im,-0.48559446181462984 - 0.002684336164352793im,-0.5431076508874723 - 0.05007965584000966im","-0.4535899804789705 - 0.05998826270732554im,-0.48688267754040643 - 0.003410252181619429im,-0.46343395160782846 - 0.06745769856932067im,-0.45624004566735954 - 0.0017626245490973095im,-0.49650817191425556 - 0.0585732506476601im"
5,4,0.545,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.5256837435684154 - 0.053603154033162785im,-0.5110228897453204 - 0.006568612210220676im,-0.5329956412863202 - 0.054532561200685156im,-0.49267013186845016 - 0.02055335135984198im,-0.5491046532235759 - 0.03823055807509991im","0.10322996092528446 + 0.11196797951507009im,0.08392228360394931 + 0.08843064782686316im,0.07898746024144297 + 0.08653274091845232im,0.07750796284850338 + 0.07862017613384498im,0.0752001295474407 + 0.07833354975548645im","5000,5000,3900,5000,5000","-0.517361390646264 - 0.05835235339447508im,-0.49312017171665934 - 0.0015835955639261071im,-0.527322249668618 - 0.0558838676042091im,-0.4740849505307925 - 0.02076736534711093im,-0.5403047397975105 - 0.029721451780593988im","-0.4696355754103986 - 0.06278553040320509im,-0.46611268371393527 - 0.0002831872483758532im,-0.48014589960739557 - 0.06269448450203538im,-0.43884045087722723 - 0.012771941652262116im,-0.49860839911153715 - 0.03678982633887692im"
5,4,0.56,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.5351179147573888 - 0.04999079227250778im,-0.4984218186425893 - 0.014146862016348584im,-0.5415735547335827 - 0.04605585712297622im,-0.4870716031067427 - 0.03858225556613481im,-0.541440512990449 - 0.023888542906103476im","0.10263051819319098 + 0.10790737435145181im,0.08370813269441887 + 0.08647306852920425im,0.07766066752009773 + 0.08336739826496603im,0.07675603176898084 + 0.08128105814348192im,0.07359607436992477 + 0.07678676751879866im","5000,5000,5000,5000,5000","-0.5296760509163215 - 0.047818321380380883im,-0.4805901079405595 - 0.016154268170950854im,-0.534718622088349 - 0.040938774818237295im,-0.4732445008000706 - 0.04089674711653226im,-0.527636769151998 - 0.014522900030526156im","-0.48440720710116675 - 0.05460619120814697im,-0.44768138734253027 - 0.006793471062732796im,-0.49163597511518475 - 0.048309437929851234im,-0.4305180926349331 - 0.02859481320489609im,-0.49011482017925095 - 0.01626600786203086im"
5,4,0.575,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.5382682491451738 - 0.032388604996304554im,-0.4949956025674184 - 0.03314676238675497im,-0.5397884192642081 - 0.029586762914186715im,-0.49648051880822663 - 0.05581323705871087im,-0.5225570122583938 - 0.018610185040325206im","0.1013742093128574 + 0.10602933790737977im,0.08298042513504586 + 0.08628302246746657im,0.07816029284904658 + 0.08413920145652529im,0.07738717790816942 + 0.0795512942521171im,0.07400102858956777 + 0.0762312349778816im","5000,5000,5000,3200,5000","-0.5328320152387177 - 0.0328625634083843im,-0.47749482981693925 - 0.034210246148147744im,-0.5319397890386282 - 0.025082806887984418im,-0.4819399996352728 - 0.057199154757503215im,-0.5095164428168661 - 0.008369498311909722im","-0.490186325682357 - 0.040733581774822496im,-0.4357836629571524 - 0.02192539395755255im,-0.4916797771625502 - 0.03162819783675615im,-0.4312444347495664 - 0.04544836178747938im,-0.4717906353935297 - 0.00532429371348997im"
5,4,0.59,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.5353347204598603 - 0.027232603568137448im,-0.49690377897006094 - 0.047327751425220485im,-0.5302263141788195 - 0.02251614454063052im,-0.5067855253924427 - 0.06285018616226945im,-0.5093425287492286 - 0.01753495568513018im","0.10162949431523274 + 0.10633213727437027im,0.08416295029622799 + 0.08828610337062089im,0.07802256600077567 + 0.0813077213850439im,0.07552561288814578 + 0.07810552949640567im,0.07272308307053228 + 0.07442984308945559im","5000,5000,5000,2400,5000","-0.5288372288599676 - 0.0320952698970252im,-0.48758992554351654 - 0.062327072795586136im,-0.5231652799327314 - 0.02677600556288066im,-0.4993305215506667 - 0.07914693457816549im,-0.4927208892684643 - 0.02686131993203765im","-0.4882747255697169 - 0.023873224412137874im,-0.43414740625751486 - 0.037091685468129104im,-0.48389377432154884 - 0.015338509905383978im,-0.44081558748780136 - 0.05588560204652931im,-0.45213894770962343 - 0.0020754880860002272im"
5,4,0.605,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.5266749401766961 - 0.01575676485634352im,-0.5067121564050671 - 0.058778686855881085im,-0.5165172291260139 - 0.01651795955134264im,-0.5222045481024589 - 0.06532749019392164im,-0.4931661070086824 - 0.02923143898981442im","0.09825011639829609 + 0.10653035446324247im,0.07998051482922812 + 0.08696266663503958im,0.07729607855407548 + 0.08005275097767157im,0.07456367561648278 + 0.07916211659615154im,0.07245621258656197 + 0.07537353840957994im","5000,3400,5000,2300,5000","-0.5155930127198805 - 0.025889751820293835im,-0.49915556776085585 - 0.07220892923355553im,-0.5072654428734672 - 0.024707143402949317im,-0.5135072481997401 - 0.07898791365524399im,-0.4794300647388397 - 0.03982551023208972im","-0.47726442552526044 - 0.009880263299163675im,-0.4405687859692779 - 0.04822195860526705im,-0.4685905591648359 - 0.004785889321602274im,-0.45383372225308644 - 0.05772964135781127im,-0.43410406549902397 - 0.007545884071479012im"
5,4,0.62,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.5112629348537446 - 0.01431799479780623im,-0.5198376925232142 - 0.05955688311024136im,-0.5040591111133195 - 0.01942810591228792im,-0.5296917973190597 - 0.05996890840912431im,-0.4894307502473749 - 0.04170962851979296im","0.09817705726894296 + 0.10566284559923235im,0.07926937982451643 + 0.08639690581671969im,0.07576994597751842 + 0.0803196514482614im,0.07383352994525015 + 0.07690399290403278im,0.07371482712774413 + 0.07504141276384552im","5000,3300,5000,2600,5000","-0.5002289441552071 - 0.026782339335086943im,-0.511572924688616 - 0.07251605823040104im,-0.4920584203892908 - 0.030146273378872476im,-0.5230489399304271 - 0.06991232964589436im,-0.47388271392575904 - 0.05560521351876798im","-0.46045791311629125 - 0.00354963747359037im,-0.4510879838853071 - 0.052320184264768525im,-0.45026518410027305 - 0.003248110517369845im,-0.4648435786235435 - 0.0515015362529814im,-0.4218678507768456 - 0.019642875013434136im"
5,4,0.635,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.4999953884786731 - 0.023092134874123302im,-0.5261414775453875 - 0.05078760596442316im,-0.4955463722637369 - 0.03108419940951428im,-0.5316946050033055 - 0.04798927795546224im,-0.49029393145566214 - 0.05483291183802998im","0.09905790957376812 + 0.10438051874458719im,0.07895679137135979 + 0.08390798072748032im,0.07583350837517816 + 0.07834827343553233im,0.07015394160450895 + 0.07715789553539289im,0.07333821668789113 + 0.0749266545066186im","5000,4200,5000,4000,2900","-0.48818493932662177 - 0.03508073438701578im,-0.5209179979324842 - 0.06523025122441706im,-0.48250754638538634 - 0.041864003137498926im,-0.5256848469808472 - 0.056757976621573634im,-0.47711369425289035 - 0.07048370182358316im","-0.44372335329337115 - 0.004701261937669156im,-0.46212040671324084 - 0.047904056443488115im,-0.4348122283507045 - 0.008850210854067151im,-0.47120652764760923 - 0.03883262896880389im,-0.41829179925096 - 0.03298122159192421im"
5,4,0.65,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.4944539699751005 - 0.033367479478664544im,-0.5318010185600911 - 0.04481281542958276im,-0.49165723897813607 - 0.04194110312660272im,-0.5289970744900675 - 0.036382987916233386im,-0.49585063967695814 - 0.06523921285281443im","0.09742855296020679 + 0.10429113973575992im,0.07787180770536317 + 0.08434923774450723im,0.07391428565983685 + 0.07859959901424135im,0.07084266213222298 + 0.07556319089382627im,0.0711440384958371 + 0.07621926456822223im","5000,5000,5000,5000,2100","-0.4823802078471536 - 0.04848318979679047im,-0.5235890071133953 - 0.054493304199611056im,-0.4803646980871458 - 0.05657695015724065im,-0.5204078621681897 - 0.04495193469876771im,-0.48650860261680356 - 0.08108797728160212im","-0.429899086543212 - 0.012769760960473485im,-0.46754027483396 - 0.03701088741250193im,-0.42438458201638474 - 0.01964604244986905im,-0.46866730647428306 - 0.02402652552679653im,-0.4214413154974939 - 0.04380632913895071im"
5,4,0.665,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.49288401806359944 - 0.0479364143568506im,-0.5277602134544104 - 0.03441870696184057im,-0.4953592243487848 - 0.052625199443466705im,-0.5183402999661719 - 0.02917026835176107im,-0.5061598751297213 - 0.07188846757244426im","0.09539327653064067 + 0.10317634776112052im,0.07612661992632012 + 0.0825945350465649im,0.07293777932562046 + 0.07897663262039066im,0.07102540751501411 + 0.07431671939842255im,0.06869529905325267 + 0.07326966634767476im","5000,5000,3600,5000,1600","-0.48378064697342377 - 0.06127471934121585im,-0.518911924511023 - 0.04335085484667194im,-0.48527561928545704 - 0.06841647183624668im,-0.5092703730512753 - 0.03709922758153484im,-0.49846461016116084 - 0.08357198369279356im","-0.4268777003678771 - 0.021848671551445188im,-0.47167401145492893 - 0.021026079292979404im,-0.42568071586908157 - 0.02939952946468793im,-0.4644411597007301 - 0.008419042156741698im,-0.43474921060719346 - 0.04761013136801434im"
5,4,0.68,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.5015967122353031 - 0.05507730754870279im,-0.516887779714177 - 0.028440572015233187im,-0.5052306214684934 - 0.05872183504004258im,-0.5072623742868753 - 0.029535079818388887im,-0.5123813605174128 - 0.06801631298293637im","0.09549658624990086 + 0.10482174290303303im,0.07599441317773614 + 0.08092067333096578im,0.07388609828938189 + 0.07771326582738584im,0.07116022050802495 + 0.07150310336640876im,0.0689060804237301 + 0.07169447139678778im","5000,5000,2700,5000,1800","-0.4908467978281953 - 0.0698904871401309im,-0.5085713047733161 - 0.03610479380774624im,-0.4945673052052455 - 0.07438385650993619im,-0.4958018562691937 - 0.03584137634792782im,-0.5087234880357677 - 0.07839459158205742im","-0.424600528254347 - 0.03345365676244969im,-0.4592646093057093 - 0.010614222320236162im,-0.426837378565423 - 0.03902309885997449im,-0.4461118517301748 - 0.003239795736372904im,-0.44087958442692815 - 0.046396441929589666im"
5,4,0.695,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.509700487821878 - 0.06139235243483806im,-0.5082169205749631 - 0.02659734789477702im,-0.512003758723298 - 0.06324848702309015im,-0.4984222053189571 - 0.032902401754457834im,-0.5232696700130477 - 0.05911137150772253im","0.09298221316456903 + 0.10202118041526205im,0.07640996483504006 + 0.08110160405430666im,0.07320832499135436 + 0.07708342247428504im,0.07068572697154701 + 0.07321516340228632im,0.06900736409574544 + 0.0722579271213817im","4300,5000,2400,5000,2400","-0.5011345045630298 - 0.07415144864606943im,-0.4967225706495014 - 0.03731937467878983im,-0.5051577021819362 - 0.07545033960498101im,-0.484700296437359 - 0.04342864236649123im,-0.5145777558112609 - 0.0702764618602093im","-0.4362194372948193 - 0.037636879213275576im,-0.4519188369671041 + 0.0002733138042150475im,-0.44077486438324903 - 0.040113543228919836im,-0.43613297279923874 + 0.0008999341785350641im,-0.45518500146369945 - 0.0362244667005389im"
5,4,0.71,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.5195413124748604 - 0.05632323632031009im,-0.4982280726890231 - 0.03328441749662132im,-0.5206672469188237 - 0.054916119105508934im,-0.4928248856739996 - 0.043805003342396905im,-0.5214587981129284 - 0.049252625314419894im","0.09442731259207539 + 0.10215073239328981im,0.07508061775614408 + 0.0797973837043124im,0.07305274191376639 + 0.07625570048573266im,0.07084244722942988 + 0.07311938503038898im,0.06868732777475692 + 0.07321503941730191im","5000,5000,3000,4400,3500","-0.5093941529133243 - 0.0698177841455717im,-0.48607716569693366 - 0.0425740874274318im,-0.5120720992726769 - 0.06833681351508328im,-0.47800662985678366 - 0.05326380513182749im,-0.513464929041464 - 0.05817256019375479im","-0.4448113388591412 - 0.036930540236825224im,-0.43689503267462526 + 0.001281682117823185im,-0.449239724742267 - 0.03588099466547675im,-0.4230688362315393 - 0.00467979862063078im,-0.45723518216298437 - 0.02365106766058754im"
5,4,0.725,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.5206030490633224 - 0.05025639799191465im,-0.4930413711317082 - 0.04119897011823157im,-0.5219303945364308 - 0.04868284250224288im,-0.48941832116216966 - 0.05473965059299464im,-0.5135742829896852 - 0.041136565364085366im","0.09384126574884831 + 0.09881652948652671im,0.07611615466948601 + 0.07988135564940879im,0.07100936012724585 + 0.07687649390064132im,0.07062951294866518 + 0.07499055114971762im,0.06743029345823712 + 0.07110702416074803im","5000,5000,3900,3000,4600","-0.5135868933607306 - 0.0605119409278521im,-0.48052290856949736 - 0.05139304840064469im,-0.5138683616457387 - 0.05756555998342463im,-0.47795215331406793 - 0.0635827732537011im,-0.5067948730584452 - 0.04772320525631267im","-0.4508593522001843 - 0.029980728339680303im,-0.4237806372137874 - 0.003701730923288284im,-0.45334079345591766 - 0.026296824753817026im,-0.4150305557651786 - 0.013755685523992289im,-0.45195155432741724 - 0.010811838592363779im"
5,4,0.74,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.5203222988940841 - 0.04069236373957666im,-0.49043508468198005 - 0.05234276471609672im,-0.5184330777345904 - 0.040547703563070255im,-0.49450849579215594 - 0.06347422015737175im,-0.5070311209652765 - 0.036962333735492216im","0.09181880228266791 + 0.09985597803555155im,0.07505033602662944 + 0.07893405612838247im,0.07073577325293345 + 0.07620507666899447im,0.07070816315715253 + 0.07396592087684989im,0.06765843762386557 + 0.07018402204474178im","5000,3500,5000,2200,5000","-0.511683584361884 - 0.05211275510450763im,-0.4807072006700604 - 0.06304229994868131im,-0.5093995556914049 - 0.0493830157675419im,-0.48310673997152737 - 0.07347388696867488im,-0.496046843032858 - 0.04439605068153908im","-0.45501918008971304 - 0.01867068340912615im,-0.4182120239728907 - 0.01140273037862921im,-0.4546318108431034 - 0.013819879272675516im,-0.41580247320773756 - 0.022347093611467223im,-0.4440684682688548 - 8.893786317095502e-5im"
5,4,0.755,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.5136541439445295 - 0.038377589659274326im,-0.497317431255702 - 0.05886106639091819im,-0.5086621452492884 - 0.03585422948837418im,-0.501628385136366 - 0.06521751025428314im,-0.4969803423081359 - 0.03905720154281178im","0.09098795858639724 + 0.09707396259620882im,0.07355930073509884 + 0.07920835515039526im,0.07031897937865572 + 0.07401802659104045im,0.06866089014154947 + 0.07299808600294218im,0.06778894438234412 + 0.07013959838498043im","5000,2800,5000,2000,5000","-0.5045889663965393 - 0.04287149142652285im,-0.4857820459652654 - 0.06881760232844462im,-0.5005009558331346 - 0.041637800229635286im,-0.4913072297207115 - 0.07507751228298609im,-0.4850016030776288 - 0.04379308764899466im","-0.4496975425896018 - 0.007035968873575184im,-0.41616209460719605 - 0.019769728831123063im,-0.4464157493875528 - 0.002848043118860089im,-0.4192085173754082 - 0.028082346783415504im,-0.4296173140125966 + 0.004680741018567644im"
5,4,0.77,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.5027886919928979 - 0.035231158264572904im,-0.5024932390822242 - 0.06351858409825097im,-0.5012163552721209 - 0.03532745811076902im,-0.5049992569625542 - 0.06396983132654217im,-0.4890321526307839 - 0.043332430650476386im","0.09142497322633995 + 0.0963317349703651im,0.07404368164366622 + 0.07934686425603364im,0.06929221940117306 + 0.07267622433048099im,0.06775311566119631 + 0.07277690948597551im,0.06817849780134418 + 0.06811972649315877im","5000,2400,5000,2000,3900","-0.49471433788620367 - 0.04170512016739923im,-0.49368404405589483 - 0.07297451732704797im,-0.49009914008705247 - 0.042694769278871114im,-0.49937133945215273 - 0.07437118970019542im,-0.4766431969692188 - 0.05178453672708683im","-0.44125506650963187 + 0.0023646876516596953im,-0.42098823508538524 - 0.02486131738432282im,-0.4360141826630595 + 0.004644322862744122im,-0.4271976404764766 - 0.028533065773525285im,-0.41740071526914707 + 0.004338229140809389im"
5,4,0.785,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.4954962894741817 - 0.037008667075534706im,-0.5080538952069774 - 0.059305053919855334im,-0.4930445569587733 - 0.039788740824886im,-0.5110395943949491 - 0.05797307499150764im,-0.48649310475380686 - 0.0523374752012368im","0.09190634185992104 + 0.09618417854079517im,0.07446711361625293 + 0.07771969671220529im,0.07028218946833392 + 0.07219316599864117im,0.06831973329889772 + 0.07148507096499333im,0.06703442206293675 + 0.06795584434124737im","5000,2700,5000,2400,2600","-0.4851217799990685 - 0.04591517758760836im,-0.5008849196517975 - 0.07166021163533304im,-0.4812976333777926 - 0.048940238302359704im,-0.5042204861217391 - 0.06908101951233857im,-0.47304693942464565 - 0.06245262723894698im","-0.4293556817138783 + 0.00698634370401624im,-0.42793320529884593 - 0.024918120414880233im,-0.4236096693125896 + 0.006780284432952723im,-0.43418953666850524 - 0.023417900892254866im,-0.40781078519761815 - 0.0005963084974945288im"
5,4,0.8,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.48934119133816256 - 0.04488246175125425im,-0.510292957238857 - 0.060594897389236284im,-0.48892082537454756 - 0.04643257565253283im,-0.5119076508923609 - 0.05315988517071908im,-0.4875854660602925 - 0.05858346364647007im","0.09148726402315516 + 0.0971371423924952im,0.07327734657879614 + 0.07781793529940469im,0.06969055959727323 + 0.0718164336534155im,0.06637999950294524 + 0.0682813502713472im,0.06620955305875563 + 0.06906354668849345im","5000,2600,3700,2600,2200","-0.478705383661684 - 0.054421436977112006im,-0.5046641571733986 - 0.06639461442344673im,-0.47657790002565115 - 0.05862314559363456im,-0.5041856786393201 - 0.06190590269848115im,-0.4746684963019943 - 0.07287134372006669im","-0.4160031110965021 + 0.0060074312056465715im,-0.4322404554772474 - 0.019702039741309855im,-0.4112435734018065 + 0.00363994292436241im,-0.43569595317249077 - 0.014251215096285411im,-0.40156731723102174 - 0.007775405384743814im"
5,4,0.815,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.4888392810764266 - 0.05281824998357981im,-0.5127178559413498 - 0.04972890169530321im,-0.4885506641682417 - 0.0580037487212455im,-0.5082684446149967 - 0.04519715390087772im,-0.49011544994287226 - 0.06727578982069546im","0.0891674568804998 + 0.09485533961057335im,0.0721141515715854 + 0.07667395712580136im,0.0680042866875648 + 0.07220276578088017im,0.06490022018893894 + 0.069876318138752im,0.06486058978926773 + 0.06778000648974611im","5000,3700,2400,3700,1600","-0.47699826894990166 - 0.062250049985733816im,-0.5036297636197445 - 0.05743002302948144im,-0.47683544254800075 - 0.06646535449694863im,-0.4993420525180908 - 0.05339030858133285im,-0.4803688552627051 - 0.07782554045032201im","-0.40827298139543294 + 0.001591224845138546im,-0.43582137657448866 - 0.010661541516083561im,-0.40547290528783797 - 0.00202466061387912im,-0.43503316606159415 - 0.003393689554511966im,-0.4029919328778287 - 0.013863329949282547im"
5,4,0.83,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.48991081457534985 - 0.05844125632862458im,-0.5075632607216711 - 0.04119077850544141im,-0.4915996237197162 - 0.06313259521759736im,-0.5006900276458774 - 0.04161442731425766im,-0.49818918128511996 - 0.06477442361039146im","0.08965712547305492 + 0.09578594835879481im,0.0704223835680618 + 0.07515422302341755im,0.06739321264507826 + 0.07215169839451395im,0.06594828610573614 + 0.06793730627473352im,0.06705971702787464 + 0.06604188104991157im","4200,5000,2100,4100,1700","-0.4798764442013108 - 0.07015203595481923im,-0.4979897216814799 - 0.05130020375266046im,-0.48123924443686794 - 0.07329920683674636im,-0.49107738777445287 - 0.049764751641769314im,-0.4875115532344356 - 0.07945225568998018im","-0.4023612015788612 - 0.004564777452213036im,-0.4309904295422557 - 0.0004147079523246836im,-0.40180200715296116 - 0.008116494597863426im,-0.42584815755630984 + 0.005996714890289628im,-0.4052061756770946 - 0.016633258921249356im"
5,4,0.845,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.4945555336380239 - 0.06092765499196102im,-0.5001488025532279 - 0.041600344467577835im,-0.49571251432332963 - 0.0658388585497727im,-0.4947377638029172 - 0.04426268223531876im,-0.5014646261449999 - 0.06522282867071572im","0.08945234942409526 + 0.09528355289717837im,0.07129740962796673 + 0.07578862183739585im,0.06729193287647502 + 0.07160425180799798im,0.06600339207494113 + 0.06738256216395286im,0.06289827406930125 + 0.06601941891235384im","3800,5000,1900,3700,1700","-0.485869883875222 - 0.07471769090043635im,-0.4897428225950569 - 0.04919310111667505im,-0.48785194144484634 - 0.0761762267618333im,-0.482195564272833 - 0.05110515099199374im,-0.49360903496315744 - 0.07667729060304991im","-0.40319120299032996 - 0.00923939951632648im,-0.4239085208659317 + 0.008571985675020224im,-0.40443946798650454 - 0.011699117541070288im,-0.4157391645431987 + 0.012282696404298446im,-0.4109965432545363 - 0.01492344678441209im"
5,4,0.86,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.4995754923813681 - 0.06353722821690694im,-0.4924716461888587 - 0.04313522365175032im,-0.5049902681808692 - 0.06446686848644229im,-0.48974388252681994 - 0.04625909075494884im,-0.5036499595014774 - 0.06172168586610414im","0.08907150804581318 + 0.09521401458124377im,0.07097568598543026 + 0.07433188597959962im,0.06688992526229777 + 0.07150645242108548im,0.06501135894386997 + 0.06747989747613688im,0.06329194582746468 + 0.06825422316149135im","3600,4600,1900,3300,1900","-0.49231209604744736 - 0.07012417971442808im,-0.481566324624166 - 0.046991263338258864im,-0.49400308267910836 - 0.06982990008184803im,-0.47541683853210104 - 0.05200708077810163im,-0.496733312762165 - 0.06585530134980297im","-0.4074631882291477 - 0.010585369518443605im,-0.4140598790048668 + 0.01420498917909312im,-0.40957434678803434 - 0.01132078145969055im,-0.40496797488029995 + 0.01430994549040679im,-0.4158352461874349 - 0.00890791510459449im"
5,4,0.875,20.0,1.0,1.0 + 0.0im,0.01,1.001,0.05,"-0.5035200983757607 - 0.061304241280995764im,-0.48680086593955085 - 0.047636513129458706im,-0.5038407504838295 - 0.05952837402576038im,-0.48323820911834825 - 0.05383426291680382im,-0.5052523762358513 - 0.05506527501997787im","0.08790347479047375 + 0.09293277135337617im,0.07073032809765217 + 0.07455023437214428im,0.06690341968620965 + 0.07071254458502547im,0.06574498509490175 + 0.06579029919523921im,0.06382506347494729 + 0.06511760171881417im","3600,3800,2200,2400,2200","-0.49650372910495366 - 0.06802637240202836im,-0.475392714309184 - 0.055149696683671326im,-0.4969497344106504 - 0.06659834146931495im,-0.47200210989500585 - 0.06194352341109844im,-0.49490552497183976 - 0.061024781525090076im","-0.41140773220103594 - 0.0075854339175079775im,-0.4026393802868499 + 0.015569269859888928im,-0.4132395877691218 - 0.006569709487485287im,-0.3948540128585892 + 0.012404857638901989im,-0.41614421743375074 + 4.4739496590617375e-5im"
